imgid,x_gt,y_gt,z_gt,omega_gt,phi_gt,kappa_gt,x_gps,y_gps,z_gps,,Timpstemp,t_s,ex,ey,ez_signed,e_h
24721,465831.246395,5248087.604555,484.882491,-89.245366,66.508647,-176.751113,465830.505428,5248090.573314,487.381012, ,833218869.0,833.218869,-0.7409670000197366,2.968759000301361,2.4985209999999825,3.0598304033048276
24751,465830.745025,5248087.818704,484.759594,-88.667243,67.20912,-177.788805,465830.34352,5248091.285537,487.307007, ,834221744.0,834.221744,-0.4015050000161864,3.4668330000713468,2.547413000000006,3.4900053460448586
24781,465830.275994,5248087.941569,484.629588,-90.935825,66.408574,-174.859987,465830.057607,5248091.442792,486.766998, ,835215717.0,835.215717,-0.21838700002990663,3.5012230006977916,2.1374099999999885,3.50802727788672
24811,465829.797672,5248087.852772,484.711464,-90.490366,65.889784,-175.145137,465829.795509,5248091.799956,486.86499, ,836225849.0,836.225849,-0.002162999997381121,3.9471840001642704,2.1535259999999994,3.9471845928106526
24841,465829.114529,5248087.923223,484.646774,-90.438347,66.288266,-175.404771,465829.2053,5248091.54777,487.303009, ,837223155.0,837.223155,0.09077099995920435,3.624547000043094,2.656234999999981,3.625683429362661
24871,465828.592054,5248088.129921,484.381422,-90.314686,65.525567,-175.644183,465828.493557,5248091.16293,488.70401, ,838219753.0,838.219753,-0.0984969999990426,3.0330089991912246,4.322587999999996,3.0346079233047165
24901,465828.167853,5248088.422864,484.127239,-90.164613,65.221369,-175.815843,465828.160619,5248091.020388,489.309998, ,839218586.0,839.218586,-0.007234000018797815,2.597523999400437,5.182759000000033,2.597534072580668
24931,465827.862796,5248088.827257,484.034218,-90.174205,65.548725,-175.89343,465827.834646,5248090.777781,489.088989, ,840221278.0,840.221278,-0.028149999969173223,1.9505240004509687,5.054771000000017,1.9507271205459555
24961,465827.611478,5248089.235654,484.050746,-89.875302,65.312737,-176.26912,465827.841679,5248090.68883,489.006989, ,841221242.0,841.221242,0.23020099999848753,1.4531760001555085,4.956242999999972,1.4712963630174127
24991,465827.383817,5248089.457411,484.320129,-90.015767,65.488605,-176.057497,465827.650195,5248090.212053,489.0, ,842223232.0,842.223232,0.2663779999711551,0.7546420004218817,4.6798709999999915,0.800276069659322
25021,465827.179185,5248089.503303,484.705866,-90.088463,64.944909,-176.064742,465827.505697,5248090.02396,488.799988, ,843221235.0,843.221235,0.32651199999963865,0.5206570001319051,4.09412199999997,0.6145679766552424
25051,465826.922424,5248089.546952,484.981387,-90.05502,65.106341,-176.031615,465827.430414,5248090.057739,488.384003, ,844219249.0,844.219249,0.5079900000127964,0.5107869999483228,3.402616000000023,0.7203868401277252
25081,465826.78505,5248089.572302,485.143869,-90.603744,65.821048,-175.426017,465827.324876,5248090.08058,487.130005, ,845216996.0,845.216996,0.5398259999928996,0.5082780001685023,1.9861359999999877,0.7414571030906819
25111,465826.766884,5248089.706317,485.189752,-90.650351,65.37007,-175.513517,465827.289143,5248090.425314,486.666992, ,846219823.0,846.219823,0.5222589999902993,0.7189969997853041,1.4772399999999948,0.8886569353643373
25141,465826.855563,5248089.756955,485.110832,-91.02798,64.992869,-175.113932,465827.200049,5248090.681446,486.17099, ,847210748.0,847.210748,0.344485999958124,0.9244910003617406,1.0601580000000013,0.9865871547496452
25171,465826.748894,5248089.904047,484.816643,-91.051214,64.950178,-175.255676,465826.952404,5248090.927388,486.076996, ,848214534.0,848.214534,0.20350999996298924,1.0233410000801086,1.2603530000000092,1.0433806220789672
25201,465826.650405,5248090.063793,484.469886,-90.772545,65.0701,-175.638559,465826.669149,5248091.540294,486.330994, ,849215524.0,849.215524,0.01874400000087917,1.4765010001137853,1.8611080000000015,1.47661997171684
25231,465826.515651,5248090.386997,484.197231,-90.945105,65.340521,-175.480811,465826.284668,5248091.620325,485.73999, ,850220457.0,850.220457,-0.23098300001583993,1.2333279997110367,1.5427589999999896,1.2547713342149416
25261,465826.43907,5248090.758403,484.135728,-91.001133,64.075271,-175.523398,465826.076368,5248092.143882,485.424988, ,851212257.0,851.212257,-0.36270200001308694,1.385478999465704,1.289260000000013,1.4321678668277618
25291,465826.257075,5248091.188858,484.183107,-90.747788,63.915814,-175.863134,465825.740467,5248092.790432,485.125, ,852216925.0,852.216925,-0.5166079999762587,1.6015739999711514,0.9418929999999932,1.6828318700996436
25321,465826.038079,5248091.634379,484.155174,-90.832105,64.367499,-175.69083,465825.729958,5248093.579567,485.192993, ,853217633.0,853.217633,-0.30812100000912324,1.9451879998669028,1.0378190000000131,1.9694402518159377
25351,465825.824121,5248092.078702,484.138297,-90.490158,64.075713,-176.193632,465825.522438,5248094.236487,485.830994, ,854220530.0,854.22053,-0.3016829999978654,2.157785000279546,1.6926969999999528,2.1787723010721223
25381,465825.587972,5248092.573954,484.065331,-90.054767,63.492192,-176.760112,465825.277245,5248094.904736,485.674988, ,855217246.0,855.217246,-0.3107270000036806,2.330781999975443,1.6096569999999701,2.3514029854409926
25411,465825.308673,5248093.069506,484.008034,-90.319548,64.291271,-176.479425,465825.106685,5248095.428074,485.65799, ,856218009.0,856.218009,-0.20198800001526251,2.3585680006071925,1.6499559999999747,2.3672013361010036
25441,465825.038919,5248093.718246,484.022627,-90.312628,63.885394,-176.500533,465824.7466,5248095.808035,485.73999, ,857213226.0,857.213226,-0.2923190000001341,2.089789000339806,1.7173629999999775,2.110134702738743
25471,465824.827982,5248094.367617,484.085413,-90.374563,63.064612,-176.502366,465824.221294,5248096.333436,485.812988, ,858219878.0,858.219878,-0.606688000028953,1.9658190002664924,1.7275750000000016,2.057307626775316
25501,465824.60463,5248094.915507,484.102983,-90.5077,63.278743,-176.447972,465823.853334,5248096.657874,485.378998, ,859217904.0,859.217904,-0.7512960000312887,1.7423670003190637,1.2760150000000294,1.897442606105351
25531,465824.319673,5248095.4411,483.975673,-90.823863,63.199555,-176.112902,465823.099919,5248096.895645,485.067993, ,860221548.0,860.221548,-1.2197540000197478,1.4545449996367097,1.0923200000000293,1.8982889602303257
25561,465824.057415,5248095.834677,483.869283,-90.913581,62.960788,-176.071605,465822.542877,5248097.1545,484.68399, ,861216599.0,861.216599,-1.5145379999885336,1.3198230005800724,0.8147069999999985,2.008919636588147
25591,465823.679574,5248096.282896,483.789613,-90.55231,62.936423,-176.45693,465821.926228,5248097.547068,485.195007, ,862217520.0,862.21752,-1.7533459999831393,1.2641719998791814,1.4053940000000011,2.161562638679574
25621,465823.312379,5248096.789956,483.72483,-90.706151,62.502952,-176.341992,465821.769077,5248097.78137,485.263, ,863212247.0,863.212247,-1.5433020000346005,0.9914140002802014,1.5381699999999796,1.8343071670967186
25651,465822.876674,5248097.337619,483.633165,-90.312553,62.898615,-176.757412,465821.394224,5248098.216986,485.932983, ,864213248.0,864.213248,-1.4824500000104308,0.8793669994920492,2.2998179999999593,1.7236427478821057
25681,465822.43128,5248097.831685,483.504801,-90.246318,61.987675,-176.933423,465821.085483,5248098.341033,486.234985, ,865212156.0,865.212156,-1.3457970000454225,0.5093479994684458,2.7301840000000084,1.4389596762570405
25711,465821.931012,5248098.265069,483.368348,-90.312742,61.746728,-176.845924,465820.616486,5248098.165941,487.02301, ,866216240.0,866.21624,-1.3145260000019334,-0.09912800043821335,3.6546619999999734,1.318258307446595
25741,465821.566579,5248098.637298,483.413381,-90.450059,61.940223,-176.486196,465820.101041,5248097.791072,487.321014, ,867216285.0,867.216285,-1.4655379999894649,-0.8462260002270341,3.9076329999999757,1.692306140411174
25771,465821.359613,5248098.807607,483.757804,-90.398525,61.413334,-176.570587,465819.670898,5248097.804689,487.444, ,868218233.0,868.218233,-1.6887149999965914,-1.0029179994016886,3.6861959999999954,1.9640781208336324
25801,465820.98849,5248098.884584,484.049593,-90.304597,62.034812,-176.531762,465819.407427,5248097.928472,487.526001, ,869213059.0,869.213059,-1.5810630000196397,-0.9561120001599193,3.476407999999992,1.8476770190920557
25831,465820.651251,5248098.721491,484.210598,-90.599609,61.827724,-176.228242,465819.028498,5248097.663947,487.446014, ,870217227.0,870.217227,-1.6227530000032857,-1.0575439995154738,3.2354159999999865,1.9369374305668339
25861,465820.288442,5248098.510592,484.250231,-90.428856,61.242171,-176.414149,465818.770969,5248097.509851,487.330994, ,871216955.0,871.216955,-1.5174729999853298,-1.0007409993559122,3.0807629999999904,1.8177477419808137
25891,465819.871985,5248098.345385,484.307456,-90.335715,60.011685,-176.543733,465818.617104,5248097.01063,486.821014, ,872218993.0,872.218993,-1.2548809999716468,-1.3347549997270107,2.513557999999989,1.8320199871688334
25921,465819.432642,5248098.215306,484.35959,-90.37404,60.436821,-176.530779,465818.549945,5248097.144385,487.240997, ,873211735.0,873.211735,-0.8826970000518486,-1.0709210000932217,2.8814069999999674,1.3878133096137966
25951,465819.094482,5248098.13447,484.406519,-90.937691,61.795542,-175.847452,465818.64162,5248097.332784,487.300995, ,874212152.0,874.212152,-0.4528619999764487,-0.8016860000789165,2.8944759999999974,0.9207521022214403
25981,465818.879162,5248098.201632,484.536154,-90.45398,61.213209,-176.315753,465818.750013,5248097.798931,487.712006, ,875213926.0,875.213926,-0.12914900004398078,-0.40270099975168705,3.1758519999999635,0.42290372357472616
26011,465818.712266,5248098.292202,484.640707,-90.15021,60.604846,-176.725958,465818.981809,5248098.720024,488.833008, ,876218589.0,876.218589,0.26954300003126264,0.42782200034707785,4.192300999999986,0.5056531349124895
26041,465818.608465,5248098.360906,484.700718,-90.08265,61.224467,-176.820523,465819.113728,5248099.341625,488.596985, ,877212499.0,877.212499,0.5052630000282079,0.9807190001010895,3.896267000000023,1.1032227591727726
26071,465818.576593,5248098.422831,484.764865,-90.208242,60.499125,-176.794364,465819.353787,5248100.384919,489.218994, ,878211770.0,878.21177,0.7771940000238828,1.9620880000293255,4.454129000000023,2.1104075041404213
26101,465818.536654,5248098.489339,484.799391,-89.983053,60.37492,-177.141683,465819.32942,5248101.385296,489.612, ,879210594.0,879.210594,0.7927660000277683,2.895957000553608,4.812609000000009,3.0025064329415643
26131,465818.473115,5248098.621246,484.675863,-89.920328,60.503481,-177.299304,465819.137249,5248102.086581,490.205994, ,880212501.0,880.212501,0.6641340000205673,3.465335000306368,5.530130999999983,3.5284019944348257
26161,465818.460074,5248098.80867,484.529594,-89.722861,60.01825,-177.575602,465818.973214,5248102.432061,489.640991, ,881210478.0,881.210478,0.5131399999954738,3.623390999622643,5.111397000000011,3.659545736254943
26191,465818.411521,5248099.121669,484.323374,-89.919451,59.797772,-177.48363,465818.8656,5248102.099275,487.278992, ,882212273.0,882.212273,0.4540790000464767,2.977606000378728,2.9556180000000154,3.012030084805697
26221,465818.33211,5248099.468078,484.145491,-89.596038,60.799682,-177.783917,465818.555948,5248102.067735,485.94101, ,883214265.0,883.214265,0.2238379999762401,2.599657000042498,1.795519000000013,2.6092757554737913
26251,465818.161377,5248099.899911,484.044343,-89.627349,59.314123,-178.000701,465818.340423,5248102.646903,485.678009, ,884222401.0,884.222401,0.17904600000474602,2.7469919994473457,1.6336659999999483,2.7528208287401172
26281,465817.944852,5248100.359703,484.003092,-89.313663,59.148289,-178.386472,465818.086585,5248103.12627,484.997009, ,885215356.0,885.215356,0.14173299999674782,2.7665670001879334,0.9939170000000104,2.7701951573520844
26311,465817.747989,5248100.823828,483.89751,-89.488077,58.981379,-178.237056,465817.780367,5248103.683738,484.998993, ,886210360.0,886.21036,0.03237800003262237,2.859910000115633,1.1014829999999733,2.860093275340424
26341,465817.548432,5248101.251496,483.801235,-89.441572,58.921279,-178.262475,465817.330342,5248104.175358,485.071014, ,887212988.0,887.212988,-0.21808999998029321,2.9238619999960065,1.2697789999999713,2.9319843524671225
26371,465817.260257,5248101.741548,483.726917,-89.387745,58.737787,-178.40453,465816.93929,5248104.422137,484.533997, ,888222803.0,888.222803,-0.32096699997782707,2.680588999763131,0.8070799999999849,2.6997365057956806
26401,465816.91763,5248102.267801,483.626877,-89.436078,57.100566,-178.458583,465816.850911,5248104.800518,483.278992, ,889221468.0,889.221468,-0.0667189999949187,2.5327169997617602,-0.3478849999999625,2.5335956318723265
26431,465816.588197,5248102.790927,483.568822,-88.908155,58.435529,-178.981229,465817.058582,5248105.466134,481.052002, ,890222405.0,890.222405,0.4703850000514649,2.67520699929446,-2.5168199999999956,2.7162464058600215
26461,465816.245945,5248103.324646,483.566551,-88.932054,57.657125,-178.94557,465816.935509,5248106.367063,480.834015, ,891219958.0,891.219958,0.6895640000002459,3.0424170000478625,-2.732535999999982,3.119583259391641
26491,465815.847626,5248103.85928,483.542431,-88.674622,56.72994,-179.297615,465816.441047,5248107.003422,481.421997, ,892219751.0,892.219751,0.5934209999977611,3.144142000004649,-2.1204340000000457,3.1996526998147123
26521,465815.492662,5248104.361798,483.428208,-89.0684,56.664785,-178.895318,465815.67331,5248107.37464,482.289001, ,893217565.0,893.217565,0.1806479999795556,3.012842000462115,-1.139206999999999,3.018252908496101
26551,465815.123972,5248104.872576,483.387727,-88.697743,56.24201,-179.387387,465814.790237,5248107.379777,482.727997, ,894217417.0,894.217417,-0.3337349999928847,2.5072010001167655,-0.6597299999999677,2.529315303635899
26581,465814.632888,5248105.427959,483.389123,-88.787306,57.068369,-179.199414,465814.134881,5248107.605867,482.924988, ,895212326.0,895.212326,-0.4980070000165142,2.177908000536263,-0.46413499999999885,2.23412046024052
26611,465814.09959,5248105.984796,483.423337,-88.945301,56.935806,-178.999728,465813.473013,5248108.009813,483.354004, ,896220269.0,896.220269,-0.6265770000172779,2.025017000734806,-0.06933300000002873,2.11973880235647
26641,465813.546335,5248106.55394,483.430715,-88.75867,57.026798,-179.132177,465812.760319,5248108.758579,484.023987, ,897223331.0,897.223331,-0.7860160000273027,2.204638999886811,0.5932719999999563,2.3405670834481196
26671,465813.02512,5248107.070264,483.377179,-88.312188,56.892813,-179.717809,465811.963763,5248109.363353,485.302002, ,898228244.0,898.228244,-1.0613570000277832,2.2930889995768666,1.9248230000000035,2.5268034829579467
26701,465812.539564,5248107.492165,483.272977,-88.403193,56.041094,-179.694743,465811.341179,5248110.0338,485.618988, ,899223056.0,899.223056,-1.1983849999960512,2.5416350001469254,2.346010999999976,2.809988448764051
26731,465812.063253,5248107.886133,483.131586,-88.469188,55.806358,-179.613128,465810.902197,5248111.125501,486.333008, ,900228239.0,900.228239,-1.1610559999826364,3.2393680000677705,3.2014219999999796,3.4411562119378925
26761,465811.613105,5248108.404129,483.019435,-88.735941,55.620154,-179.228765,465810.470249,5248112.128251,486.618988, ,901221935.0,901.221935,-1.1428559999912977,3.724121999926865,3.5995530000000144,3.895536485139804
26791,465811.201645,5248108.968786,482.914444,-88.694013,54.415184,-179.448869,465810.485431,5248113.439584,487.122986, ,902223843.0,902.223843,-0.7162140000145882,4.470797999761999,4.208542000000023,4.527802695402349
26821,465810.787158,5248109.545619,482.826327,-89.022257,55.019223,-179.002114,465810.425588,5248114.829146,487.881012, ,903223497.0,903.223497,-0.36157000000821427,5.283526999875903,5.054685000000006,5.295884290968186
26851,465810.417589,5248110.225882,482.823324,-88.888682,55.772926,-179.125318,465810.374778,5248116.474277,489.152008, ,904224363.0,904.224363,-0.04281100002117455,6.248394999653101,6.32868400000001,6.248541658132135
26881,465810.107828,5248110.972356,482.941499,-88.963887,56.843802,-179.0396,465810.042627,5248117.765404,489.867004, ,905222393.0,905.222393,-0.06520099996123463,6.793047999963164,6.925504999999987,6.793360898715708
26911,465809.78896,5248111.726803,483.098682,-89.159883,54.859155,-178.89202,465809.732814,5248119.000831,490.231995, ,906228255.0,906.228255,-0.056145999988075346,7.2740279994904995,7.133312999999987,7.274244683174083
